FlowNo,FirstSentTime,LastReceivedTime,FromIP,ToIP,SendToPort,ReceivedFromPort,SentFrameSize,ReceivedFrameSize,SentData,ReceivedData,Protocol,TransactionTime,HasSubFlow,isAbnormal
1206,2019-3-8 16:17:31.643104,2019-3-8 16:17:31.716992,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,73.0,false,false
1205,2019-3-8 16:17:31.643077,2019-3-8 16:17:31.718652,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,75.0,false,false
1147,2019-3-8 16:17:31.250829,2019-3-8 16:17:31.735161,192.168.3.163,192.168.2.153,3610,3610,96,148,10:81:00:ba:0e:f0:01:0e:f0:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:82:05:fd:01:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:3c:61:00:83:00:84:00:85:00:86:06:02:00:00:1b:20:e2:87:01:64:88:01:41:89:02:03:ff:8a:03:00:00:1b:8b:03:00:00:01:8c:0c:4e:57:44:4e:41:30:31:20:20:20:20:20:8d:00:8e:04:07:dd:06:06:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:0c:30:30:30:30:30:30:30:30:30:30:30:30,eth:ethertype:ip:udp:data,484.0,false,false
1183,2019-3-8 16:17:31.467402,2019-3-8 16:17:31.742956,192.168.3.163,192.168.2.153,3610,3610,96,133,10:81:00:de:0e:f0:01:05:fd:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:ba:0e:f0:01:0e:f0:01:52:15:80:01:30:81:00:82:04:01:01:01:00:83:11:fe:00:00:1b:00:0e:7b:f3:7b:10:00:00:00:00:00:00:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:03:00:00:1b:8b:00:8c:00:8d:0c:30:30:30:65:37:62:66:33:37:62:31:30:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,275.0,false,false
1168,2019-3-8 16:17:31.377486,2019-3-8 16:17:31.747777,192.168.3.163,192.168.2.191,3610,3610,98,106,10:81:00:cf:0e:f0:01:00:11:08:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:a1:00:11:03:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,370.0,false,false
1029,2019-3-8 16:17:30.532088,2019-3-8 16:17:31.748856,192.168.3.163,192.168.2.138,3610,3610,98,118,10:81:00:48:0e:f0:01:00:22:04:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:43:00:22:02:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:6f:be,eth:ethertype:ip:udp:data,1216.0,false,false
1070,2019-3-8 16:17:30.717726,2019-3-8 16:17:31.790867,192.168.3.163,192.168.2.194,3610,3610,96,110,10:81:00:6d:0e:f0:01:00:11:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:52:00:11:07:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:8f,eth:ethertype:ip:udp:data,1073.0,false,false
1158,2019-3-8 16:17:31.330532,2019-3-8 16:17:31.791100,192.168.3.163,192.168.2.173,3610,3610,96,154,10:81:00:c5:0e:f0:01:01:30:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:74:01:30:01:0e:f0:01:52:19:80:01:31:81:01:00:82:04:03:29:61:00:83:00:84:00:85:00:86:09:05:00:00:17:00:00:00:00:00:87:01:64:88:01:42:89:02:00:00:8a:03:00:00:17:8b:03:00:00:0f:8c:0c:52:41:53:2d:32:38:31:55:44:52:20:20:8d:00:8e:04:07:da:01:0c:8f:00:93:00:97:00:98:00:99:00:9a:05:42:00:00:00:15:b0:01:42:b3:01:11:bb:01:15:a0:01:41,eth:ethertype:ip:udp:data,460.0,false,false
1028,2019-3-8 16:17:30.529583,2019-3-8 16:17:31.803897,192.168.3.163,192.168.2.134,3610,3610,98,112,10:81:00:47:0e:f0:01:00:22:01:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:3a:00:22:01:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:02:98:04:07:d0:03:13:99:00:9a:00,eth:ethertype:ip:udp:data,1274.0,false,false
1141,2019-3-8 16:17:31.181021,2019-3-8 16:17:31.804717,192.168.3.163,192.168.2.192,3610,3610,98,106,10:81:00:b4:0e:f0:01:00:11:03:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:aa:00:11:04:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,623.0,false,false
1125,2019-3-8 16:17:31.69124,2019-3-8 16:17:31.831309,192.168.3.163,192.168.2.195,3610,3610,98,106,10:81:00:a4:0e:f0:01:00:11:03:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:8f:00:11:06:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,762.0,false,false
1172,2019-3-8 16:17:31.417849,2019-3-8 16:17:31.839015,192.168.3.163,192.168.2.166,3610,3610,96,134,10:81:00:d3:0e:f0:01:0e:f0:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:a2:05:fd:01:0e:f0:01:52:15:80:01:31:81:01:00:82:04:03:3c:61:00:83:00:84:00:85:00:86:06:02:00:00:1b:20:e2:87:01:64:88:01:41:89:02:03:ff:8a:03:00:00:1b:8b:03:00:00:01:8c:0c:4e:57:44:4e:41:30:31:20:20:20:20:20:8d:00:8e:04:07:dd:06:06:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,421.0,false,false
1094,2019-3-8 16:17:30.880192,2019-3-8 16:17:31.844820,192.168.3.163,192.168.2.102,3610,3610,96,125,10:81:00:85:0e:f0:01:0e:f0:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:7c:00:11:01:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:03:00:00:01:8c:0c:42:48:53:49:46:30:31:41:20:20:20:20:8d:00:8e:04:07:dc:0b:1a:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,965.0,false,false
1137,2019-3-8 16:17:31.170816,2019-3-8 16:17:31.863593,192.168.3.163,192.168.2.193,3610,3610,98,106,10:81:00:b0:0e:f0:01:00:11:04:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:66:00:11:06:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,692.0,false,false
1120,2019-3-8 16:17:31.50438,2019-3-8 16:17:31.884289,192.168.3.163,192.168.2.133,3610,3610,96,112,10:81:00:9f:0e:f0:01:00:22:06:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:98:00:22:05:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00,eth:ethertype:ip:udp:data,833.0,false,false
1203,2019-3-8 16:17:31.643018,2019-3-8 16:17:31.905404,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,262.0,false,false
1087,2019-3-8 16:17:30.840388,2019-3-8 16:17:31.961153,192.168.3.163,192.168.2.194,3610,3610,98,106,10:81:00:7e:0e:f0:01:00:11:03:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:6d:00:11:01:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,1120.0,false,false
1182,2019-3-8 16:17:31.464380,2019-3-8 16:17:31.989297,192.168.3.163,192.168.2.132,3610,3610,96,127,10:81:00:dd:0e:f0:01:02:90:02:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:d7:02:90:02:0e:f0:01:52:16:80:01:31:81:01:00:82:04:03:3c:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:1b:8b:03:00:00:01:8c:0c:4c:49:47:48:54:2d:43:4f:4e:54:20:20:8d:00:8e:04:07:dc:06:05:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,eth:ethertype:ip:udp:data,524.0,false,false
1165,2019-3-8 16:17:31.369982,2019-3-8 16:17:32.21026,192.168.3.163,192.168.2.180,3610,3610,96,160,10:81:00:cc:0e:f0:01:05:fd:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:a0:05:fd:01:0e:f0:01:52:16:80:01:31:81:01:00:82:04:00:00:42:00:83:00:84:00:85:00:86:06:02:00:00:1b:20:e2:87:01:64:88:01:41:89:02:03:ff:8a:03:00:00:1b:8b:03:00:00:01:8c:0c:48:45:4d:2d:43:4d:31:31:41:20:20:20:8d:0c:00:00:00:00:00:00:00:00:00:00:00:00:8e:04:07:dd:04:13:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:0c:30:30:30:30:30:30:30:30:30:30:30:30,eth:ethertype:ip:udp:data,652.0,false,false
1190,2019-3-8 16:17:31.511260,2019-3-8 16:17:32.27296,192.168.3.163,192.168.2.191,3610,3610,98,110,10:81:00:e5:0e:f0:01:00:11:05:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:cf:00:11:08:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:b0,eth:ethertype:ip:udp:data,517.0,false,false
1043,2019-3-8 16:17:30.601278,2019-3-8 16:17:32.63751,192.168.3.163,192.168.2.135,3610,3610,96,118,10:81:00:56:0e:f0:01:00:22:06:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:4e:00:22:06:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:00:00,eth:ethertype:ip:udp:data,1463.0,false,false
1169,2019-3-8 16:17:31.390421,2019-3-8 16:17:32.108761,192.168.3.163,192.168.2.195,3610,3610,98,110,10:81:00:d0:0e:f0:01:00:11:02:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:a4:00:11:03:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:96,eth:ethertype:ip:udp:data,719.0,false,false
1152,2019-3-8 16:17:31.286065,2019-3-8 16:17:32.136688,192.168.3.163,192.168.2.192,3610,3610,98,110,10:81:00:bf:0e:f0:01:00:11:07:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:b4:00:11:03:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:bb,eth:ethertype:ip:udp:data,851.0,false,false
1148,2019-3-8 16:17:31.256984,2019-3-8 16:17:32.142757,192.168.3.163,192.168.2.193,3610,3610,96,110,10:81:00:bb:0e:f0:01:0e:f0:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:b0:00:11:04:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:da,eth:ethertype:ip:udp:data,886.0,false,false
1115,2019-3-8 16:17:31.25972,2019-3-8 16:17:32.149752,192.168.3.163,192.168.2.137,3610,3610,96,118,10:81:00:9a:0e:f0:01:00:22:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:6f:00:22:04:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:60:60,eth:ethertype:ip:udp:data,1123.0,false,false
1150,2019-3-8 16:17:31.271608,2019-3-8 16:17:32.150544,192.168.3.163,192.168.2.193,3610,3610,98,133,10:81:00:bd:0e:f0:01:00:11:03:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:bb:0e:f0:01:0e:f0:01:52:15:80:01:30:81:00:82:04:01:01:01:00:83:11:fe:00:00:1b:00:0e:7b:7b:7c:10:00:00:00:00:00:00:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:03:00:00:1b:8b:00:8c:00:8d:0c:30:30:30:65:37:62:37:62:37:63:31:30:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,879.0,false,false
1075,2019-3-8 16:17:30.768839,2019-3-8 16:17:32.167302,192.168.3.163,192.168.2.139,3610,3610,98,118,10:81:00:72:0e:f0:01:00:22:05:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:5f:00:22:02:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:02:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:75:88,eth:ethertype:ip:udp:data,1399.0,false,false
1006,2019-3-8 16:17:30.411158,2019-3-8 16:17:32.171958,192.168.3.163,192.168.2.140,3610,3610,98,118,10:81:00:31:0e:f0:01:00:22:01:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:2b:00:22:08:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:02:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:a4:9f,eth:ethertype:ip:udp:data,1761.0,false,false
1200,2019-3-8 16:17:31.578882,2019-3-8 16:17:32.175573,192.168.3.163,192.168.2.161,3610,3610,96,148,10:81:00:ef:0e:f0:01:05:fd:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:c6:05:fd:01:0e:f0:01:52:16:80:01:31:81:01:00:82:04:03:3c:61:00:83:00:84:00:85:00:86:06:02:00:00:1b:20:e2:87:01:64:88:01:41:89:02:03:ff:8a:03:00:00:1b:8b:03:00:00:01:8c:0c:4e:57:44:4e:41:30:31:20:20:20:20:20:8d:00:8e:04:07:dd:06:06:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:0c:30:30:30:30:30:30:30:30:30:30:30:30,eth:ethertype:ip:udp:data,597.0,false,false
1204,2019-3-8 16:17:31.643043,2019-3-8 16:17:32.186052,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,544.0,false,false
1107,2019-3-8 16:17:30.959015,2019-3-8 16:17:32.239748,192.168.3.163,192.168.2.194,3610,3610,96,110,10:81:00:92:0e:f0:01:00:11:04:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:7e:00:11:03:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:97,eth:ethertype:ip:udp:data,1281.0,false,false
1031,2019-3-8 16:17:30.534517,2019-3-8 16:17:32.242083,192.168.3.163,192.168.2.138,3610,3610,98,118,10:81:00:4a:0e:f0:01:00:22:05:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:48:00:22:04:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:68:e3,eth:ethertype:ip:udp:data,1708.0,false,false
1062,2019-3-8 16:17:30.688031,2019-3-8 16:17:32.243449,192.168.3.163,192.168.2.136,3610,3610,96,118,10:81:00:65:0e:f0:01:00:22:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:40:00:22:03:0e:f0:01:52:16:80:01:31:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:08:69,eth:ethertype:ip:udp:data,1556.0,false,false
1038,2019-3-8 16:17:30.556743,2019-3-8 16:17:32.296602,192.168.3.163,192.168.2.134,3610,3610,96,118,10:81:00:51:0e:f0:01:0e:f0:01:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:47:00:22:01:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:02:98:04:07:d0:03:13:99:00:9a:00:e0:04:00:00:02:9f,eth:ethertype:ip:udp:data,1740.0,false,false
1095,2019-3-8 16:17:30.887515,2019-3-8 16:17:32.304449,192.168.3.163,192.168.2.134,3610,3610,96,133,10:81:00:86:0e:f0:01:00:22:04:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:51:0e:f0:01:0e:f0:01:52:15:80:01:30:81:00:82:04:01:01:01:00:83:11:fe:00:00:1b:00:0e:7b:e2:7b:10:00:00:00:00:00:00:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:03:00:00:1b:8b:00:8c:00:8d:0c:30:30:30:65:37:62:65:32:37:62:31:30:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,1417.0,false,false
1144,2019-3-8 16:17:31.204327,2019-3-8 16:17:32.321117,192.168.3.163,192.168.2.133,3610,3610,96,112,10:81:00:b7:0e:f0:01:00:22:03:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:9f:00:22:06:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:2c:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:02:00:01:98:04:07:d0:03:13:99:00:9a:00,eth:ethertype:ip:udp:data,1116.0,false,false
1157,2019-3-8 16:17:31.318116,2019-3-8 16:17:32.378374,192.168.3.163,192.168.2.193,3610,3610,98,110,10:81:00:c4:0e:f0:01:00:11:05:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:bd:00:11:03:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:de,eth:ethertype:ip:udp:data,1060.0,false,false
1130,2019-3-8 16:17:31.104372,2019-3-8 16:17:32.410998,192.168.3.163,192.168.2.194,3610,3610,96,106,10:81:00:a9:0e:f0:01:00:11:03:62:15:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,10:81:00:92:00:11:04:0e:f0:01:52:15:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00,eth:ethertype:ip:udp:data,1306.0,false,false
1173,2019-3-8 16:17:31.423722,2019-3-8 16:17:32.439968,192.168.3.163,192.168.2.195,3610,3610,98,110,10:81:00:d4:0e:f0:01:00:11:01:62:16:80:00:81:00:82:00:83:00:84:00:85:00:86:00:87:00:88:00:89:00:8a:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:00,10:81:00:d0:00:11:02:0e:f0:01:52:16:80:01:30:81:01:00:82:04:03:2a:61:00:83:00:84:00:85:00:86:00:87:00:88:01:42:89:00:8a:03:00:00:00:8b:00:8c:00:8d:00:8e:00:8f:00:93:00:97:00:98:00:99:00:9a:00:e0:02:00:a2,eth:ethertype:ip:udp:data,1016.0,false,false
